,status_msg,order_id,status,symbol,amount,trade_amount,trade_price,order_type,direction,offset_flag,price,price_type,datetime,secondary_order_id
222,内部错误，请联,1082147677,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:43,1082147677
223,其他错误,1082147679,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:07:44,1082147679
224,,1082147678,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:07:43,1082147678
225,,1082147680,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:07:45,1082147680
226,,1082147681,,300854.SZ,700,200,12.61,23,48,48,12.61,50,20241016 11:07:44,1082147681
227,,1082147682,,000638.SZ,2200,2200,4.44,23,48,48,4.44,50,20241016 11:07:44,1082147682
228,,1082147683,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:45,1082147683
229,,1082147684,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:45,1082147684
230,,1082147687,,123052.SZ,90,90,128.767,24,48,49,128.767,50,20241016 11:07:46,1082147687
231,,1082147688,,123135.SZ,90,90,131.678,24,48,49,131.678,50,20241016 11:07:47,1082147688
232,,1082147689,,300886.SZ,400,0,0.0,23,48,48,20.400000000000002,50,20241016 11:07:48,1082147689
233,,1082147695,,300899.SZ,400,0,0.0,23,48,48,20.98,50,20241016 11:07:49,1082147695
234,其他错误,1082147696,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:07:48,1082147696
235,,1082147693,,600137.SH,700,200,13.73,23,48,48,13.73,50,20241016 11:07:48,1082147693
236,,1082147697,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:07:49,1082147697
237,,1082147699,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:48,1082147699
238,,1082147698,,000638.SZ,2200,2200,4.44,23,48,48,4.44,50,20241016 11:07:48,1082147698
239,,1082147691,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:07:49,1082147691
240,内部错误，请联,1082147694,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:50,1082147694
241,,1082147701,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:49,1082147701
242,,1082147702,,300886.SZ,400,0,0.0,23,48,48,20.400000000000002,50,20241016 11:07:52,1082147702
243,,1082147703,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:07:51,1082147703
244,,1082147705,,600137.SH,700,200,13.73,23,48,48,13.73,50,20241016 11:07:51,1082147705
245,内部错误，请联,1082147706,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:51,1082147706
246,其他错误,1082147707,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:07:51,1082147707
247,,1082147708,,603022.SH,1400,1400,6.93,23,48,48,6.93,50,20241016 11:07:51,1082147708
248,,1082147709,,000638.SZ,2200,2200,4.44,23,48,48,4.44,50,20241016 11:07:53,1082147709
249,,1082147710,,002853.SZ,1200,1200,8.06,23,48,48,8.06,50,20241016 11:07:52,1082147710
250,,1082147711,,001211.SZ,600,600,16.52,23,48,48,16.52,50,20241016 11:07:52,1082147711
251,,1082147713,,300886.SZ,400,0,0.0,23,48,48,20.4,50,20241016 11:07:53,1082147713
252,,1082147716,,600137.SH,700,200,13.73,23,48,48,13.73,50,20241016 11:07:54,1082147716
253,,1082147715,,300321.SZ,600,600,16.55,23,48,48,16.55,50,20241016 11:07:55,1082147715
254,其他错误,1082147718,其他错误,300417.SZ,900,0,0.0,23,48,48,10.26,50,20241016 11:07:54,1082147718
255,内部错误，请联,1082147717,内部错误，请联,603159.SH,900,0,0.0,23,48,48,10.67,50,20241016 11:07:55,1082147717
