,交易日,交易所代码,ETF交易代码,ETF申赎代码,最小申购赎回单位份数,最大现金替代比例,预估现金差额,前一交易日现金差额,前一交易日基金单位净值,前一交易日申赎基准单位净值,当日申购赎回基准单位的红利金额,ETF申赎类型,ETF证券名称
125,20371207,1,512660,512660,1000000,0.8,-92.22,-92.22,0.9996,999606.78,0.0,0,军工ETF
126,20371207,1,512670,512670,1000000,0.5,-5234.77,-5658.51,0.684,683980.59,0.0,0,国防ETF
127,20371207,1,512680,512680,800000,0.3,-3977.19,-3937.19,1.0249,819902.81,0.0,0,军工ETF龙头
128,20371207,1,512690,512690,1100000,0.5,4943.66,4943.66,0.6153,676843.66,0.0,0,酒ETF
129,20371207,1,512700,512700,500000,1.0,218.7,-52.3,1.4242,712117.7,0.0,0,银行ETF基金
130,20371207,1,512710,512710,1000000,0.5,10686.93,10686.93,0.6129,612941.93,0.0,0,军工龙头ETF
131,20371207,1,512720,512720,1000000,0.8,-1937.54,-1937.54,0.9232,923213.46,0.0,0,计算机ETF
132,20371207,1,512730,512730,500000,0.5,-773.26,-773.26,1.4485,724225.74,0.0,0,中证银行ETF
133,20371207,1,512750,512750,900000,0.5,23267.03,23267.03,1.3989,1258969.03,0.0,0,基本面50ETF
134,20371207,1,512760,512760,1200000,0.8,-5226.93,-1252.93,0.9989,1198646.07,0.0,0,芯片ETF
135,20371207,1,512770,512770,1000000,0.5,9875.29,6596.14,1.2774,1277412.84,0.0,0,战略新兴ETF
136,20371207,1,512800,512800,300000,0.5,73.61,565.61,1.4136,424072.61,0.0,0,银行ETF
137,20371207,1,512810,512810,1000000,0.5,1101.66,-349.34,1.145,1145044.66,0.0,0,国防军工ETF
138,20371207,1,512820,512820,300000,0.5,1217.74,1217.74,1.4335,430053.74,0.0,0,银行业ETF
139,20371207,1,512870,512870,1000000,0.5,-80883.71,-80930.71,1.1105,1110504.29,0.0,0,杭州湾区ETF
140,20371207,1,512880,512880,1000000,0.8,-3418.89,-3418.89,1.0855,1085492.11,0.0,0,证券ETF
141,20371207,1,512890,512890,1000000,0.5,-2693.18,2845.82,1.0885,1088465.82,0.0,0,红利低波ETF
142,20371207,1,512900,512900,500000,1.0,-11.66,-11.66,1.0724,536224.34,0.0,0,证券ETF基金
143,20371207,1,512910,512910,1500000,0.5,-16587.03,-16587.03,1.0064,1509590.97,0.0,0,中证100ETF
144,20371207,1,512930,512930,1000000,0.5,17066.12,17066.12,1.19,1189982.12,0.0,0,AI人工智能ETF
145,20371207,1,512950,512950,1000000,0.5,2032.48,1707.48,1.3327,1332659.48,0.0,0,央企改革ETF
146,20371207,1,512960,512960,1000000,0.5,48.02,427.02,1.2916,1291633.02,0.0,0,央企结构调整ETF
147,20371207,1,512970,512970,1000000,0.5,22863.29,22276.29,1.1797,1179655.29,0.0,0,大湾区ETF
148,20371207,1,512980,512980,1500000,0.5,-5632.61,-5772.61,0.6913,1036956.39,0.0,0,传媒ETF
149,20371207,1,512990,512990,2000000,0.5,4050.2,6167.38,1.5587,3117330.92,0.0,0,MSCIA股ETF
150,20371207,1,513000,513000,500000,1.0,-628.3,-628.3,1.4612,730610.66,0.0,0,日经225ETF易方达
151,20371207,1,513010,513010,1000000,1.0,497.32,643.64,0.6126,612611.5,0.0,0,恒生科技30ETF
152,20371207,1,513020,513020,1000000,0.5,1262.59,501.77,0.8245,824485.32,0.0,0,港股科技ETF
153,20371207,1,513030,513030,500000,1.0,-4760.99,-4760.99,1.435,717502.01,0.0,0,德国ETF
154,20371207,1,513040,513040,500000,1.0,5.55,265.6,1.0868,543379.72,0.0,0,港股通互联网ETF
155,20371207,1,513050,513050,1000000,1.0,470.73,372.63,1.2723,1272260.35,0.0,0,中概互联网ETF
156,20371207,1,513060,513060,2500000,1.0,-4.09,391.01,0.4084,1021099.11,0.0,0,恒生医疗ETF
157,20371207,1,513070,513070,1000000,1.0,27071.68,28223.3,1.0608,1060753.69,0.0,0,港股消费50ETF
158,20371207,1,513080,513080,500000,1.0,-3758.57,-4727.42,1.5415,770763.82,0.0,0,法国CAC40ETF
159,20371207,1,513090,513090,500000,1.0,13680.5,13982.29,1.3573,678655.01,0.0,0,香港证券ETF
160,20371207,1,513100,513100,1000000,1.0,6913.18,6913.18,1.455,1455116.0,0.0,0,纳指ETF
161,20371207,1,513110,513110,1000000,1.0,-20162.13,-20486.9,1.6715,1671474.63,0.0,0,纳斯达克100ETF
162,20371207,1,513120,513120,500000,1.0,51.82,154.43,0.7661,383042.53,0.0,0,港股创新药ETF
163,20371207,1,513130,513130,1000000,1.0,596.55,624.45,0.5935,593473.66,0.0,0,恒生科技ETF
164,20371207,1,513140,513140,500000,1.0,-25.24,458.52,1.1372,568605.71,0.0,0,港股金融ETF
165,20371207,1,513150,513150,1000000,1.0,-229.68,1051.95,0.8328,832841.89,0.0,0,港股通科技50ETF
166,20371207,1,513160,513160,1000000,1.0,136.85,1921.11,0.8638,863801.39,0.0,0,港股科技30ETF
167,20371207,1,513170,513170,1000000,1.0,-6.19,582.36,1.1829,1182945.0,0.0,0,恒生央企ETF
168,20371207,1,513180,513180,1000000,1.0,1358.63,1240.68,0.6006,600612.54,0.0,0,恒生科技指数ETF
169,20371207,1,513190,513190,1000000,1.0,25769.7,26302.57,1.2819,1281894.0,0.0,0,港股通金融ETF
170,20371207,1,513200,513200,1000000,1.0,16612.77,17122.71,0.7234,723389.2,0.0,0,港股通医药ETF
171,20371207,1,513210,513210,1000000,1.0,2647.03,2711.91,1.245,1244990.03,0.0,0,恒生ETF易方达
172,20371207,1,513220,513220,1000000,1.0,641.21,674.92,1.1496,1149590.36,0.0,0,中概互联ETF
173,20371207,1,513230,513230,1000000,1.0,18299.95,18204.51,0.8428,842809.52,0.0,0,港股消费ETF
174,20371207,1,513260,513260,1000000,1.0,-40.24,-17.86,1.1441,1144128.57,0.0,0,恒生科技ETF基金
175,20371207,1,513280,513280,1000000,1.0,-85.54,614.66,0.7118,711794.92,0.0,0,恒生生物科技ETF
176,20371207,1,513290,513290,500000,1.0,216.11,216.11,1.2336,616801.77,0.0,0,纳指生物科技ETF
177,20371207,1,513300,513300,750000,1.0,675.1,1564.61,1.8139,1360429.04,0.0,0,纳斯达克ETF
178,20371207,1,513310,513310,1000000,1.0,-483.96,-212.55,1.3987,1398691.08,0.0,0,中韩半导体ETF
179,20371207,1,513320,513320,1000000,1.0,10438.03,10787.39,1.0251,1025101.4,0.0,0,恒生新经济ETF
180,20371207,1,513330,513330,2000000,1.0,1248.83,1786.94,0.4325,865055.3,0.0,0,恒生互联网ETF
181,20371207,1,513350,513350,1000000,1.0,2125.97,1780.2,1.0044,1004416.69,0.0,0,标普油气ETF
182,20371207,1,513360,513360,1500000,1.0,-29.97,-208.63,0.5224,783617.66,0.0,0,教育ETF
183,20371207,1,513380,513380,500000,1.0,-152.22,-76.11,1.0929,546455.31,0.0,0,恒生科技ETF龙头
184,20371207,1,513390,513390,1000000,1.0,8406.69,8406.69,1.6228,1622768.46,0.0,0,纳指100ETF
185,20371207,1,513400,513400,1000000,1.0,-21756.06,-20072.64,1.0926,1092580.62,0.0,0,道琼斯ETF
186,20371207,1,513500,513500,1000000,1.0,38267.25,38095.84,1.9564,1956365.49,0.0,0,标普500ETF
187,20371207,1,513520,513520,500000,1.0,-161.12,-161.12,1.4587,729335.42,0.0,0,日经ETF
188,20371207,1,513530,513530,500000,1.0,-50.99,256.15,1.3999,699974.56,0.0,0,港股通红利ETF
189,20371207,1,513550,513550,1000000,1.0,-250.43,239.22,0.8757,875666.02,0.0,0,港股通50ETF
190,20371207,1,513560,513560,1000000,1.0,33.62,1590.4,0.9731,973132.83,0.0,0,香港科技ETF
191,20371207,1,513580,513580,1000000,1.0,140.24,180.77,0.598,598013.47,0.0,0,恒生科技ETF指数基金
192,20371207,1,513590,513590,300000,1.0,16.25,378.6,0.7573,227179.03,0.0,0,香港消费ETF
193,20371207,1,513600,513600,1000000,1.0,-166.84,-1538.4,2.3044,2304423.76,0.0,0,恒生指数ETF
194,20371207,1,513630,513630,1000000,1.0,-23.72,788.85,1.2435,1243535.3,0.0,0,港股红利指数ETF
195,20371207,1,513650,513650,1000000,1.0,-39.29,-587.9,1.4927,1492660.27,0.0,0,标普500ETF基金
196,20371207,1,513660,513660,1000000,1.0,4246.86,5563.84,2.4228,2422841.57,0.0,0,恒生ETF
197,20371207,1,513690,513690,1500000,1.0,-112.75,437.16,0.8853,1328011.2,0.0,0,恒生高股息ETF
198,20371207,1,513700,513700,1000000,1.0,-142.23,611.35,0.4359,435919.7,0.0,0,香港医药ETF
199,20371207,1,513730,513730,1000000,1.0,4911.71,4911.71,1.2401,1240105.84,0.0,0,东南亚科技ETF
200,20371207,1,513750,513750,500000,1.0,23778.98,24342.22,1.1916,595813.8,0.0,0,港股非银ETF
201,20371207,1,513770,513770,500000,1.0,44.34,44.56,0.8222,411079.09,0.0,0,港股互联网ETF
202,20371207,1,513800,513800,400000,1.0,-414.24,-315.81,1.3744,549773.24,0.0,0,日本东证指数ETF
203,20371207,1,513810,513810,1000000,1.0,12731.88,12889.28,1.2771,1277126.69,0.0,0,港股国企ETF
204,20371207,1,513820,513820,500000,1.0,-32.24,523.73,1.0655,532771.05,0.0,0,港股通红利30ETF
205,20371207,1,513850,513850,1000000,1.0,1191.56,1028.41,1.308,1308033.95,0.0,0,美国50ETF
206,20371207,1,513860,513860,1000000,1.0,-77.35,81.3,0.5291,529125.39,0.0,0,港股通科技ETF
207,20371207,1,513870,513870,1000000,1.0,4074.47,4074.47,1.3764,1376393.51,0.0,0,纳指ETF富国
208,20371207,1,513880,513880,500000,1.0,-339.26,-339.26,1.353,676497.52,0.0,0,日经225ETF
209,20371207,1,513890,513890,1000000,1.0,-252.34,1767.53,0.902,901990.5,0.0,0,恒生科技HKETF
210,20371207,1,513900,513900,1000000,1.0,341.86,1118.14,0.8359,835899.14,0.0,0,港股通100ETF
211,20371207,1,513910,513910,1000000,1.0,10035.06,10301.86,1.2567,1256704.26,0.0,0,港股央企红利ETF
212,20371207,1,513920,513920,500000,1.0,8.32,1655.69,1.3016,650799.67,0.0,0,港股通央企红利ETF
213,20371207,1,513950,513950,500000,1.0,67.43,79.46,1.1473,573653.42,0.0,0,恒生红利ETF
214,20371207,1,513970,513970,1000000,1.0,0.76,2416.78,0.8449,844875.46,0.0,0,恒生消费ETF
215,20371207,1,513980,513980,1000000,1.0,0.69,386.42,0.5276,527634.44,0.0,0,港股科技50ETF
216,20371207,1,513990,513990,3000000,1.0,216.14,3744.91,0.9022,2706511.11,0.0,0,港股通ETF
217,20371207,1,515000,515000,1000000,0.5,413.77,-698.23,1.2174,1217396.77,0.0,0,科技ETF
218,20371207,1,515010,515010,500000,0.5,299.37,662.37,1.2314,615695.37,0.0,0,券商ETF基金
219,20371207,1,515020,515020,500000,0.5,8713.26,8469.26,1.4911,745562.26,0.0,0,银行ETF华夏
220,20371207,1,515030,515030,1000000,0.5,20507.71,19284.48,1.1376,1137585.05,0.0,0,新能源车ETF
221,20371207,1,515050,515050,2000000,0.5,10053.28,10852.0,1.1022,2204485.1,0.0,0,5G通信ETF
222,20371207,1,515060,515060,1000000,0.5,3320.03,4694.83,0.7122,712234.43,0.0,0,房地产ETF基金
223,20371207,1,515070,515070,1500000,0.5,12059.11,9468.62,1.0578,1586762.85,0.0,0,人工智能AIETF
224,20371207,1,515080,515080,1000000,0.5,-1005.85,750.15,1.5307,1530695.15,0.0,0,中证红利ETF
225,20371207,1,515090,515090,1000000,0.5,173.58,937.58,1.1854,1185394.58,0.0,0,可持续发展ETF
226,20371207,1,515100,515100,500000,0.5,9.64,77.64,1.422,710989.64,0.0,0,红利低波100ETF
227,20371207,1,515110,515110,1000000,0.8,5978.14,6494.14,1.3275,1327525.14,0.0,0,一带一路国企ETF
228,20371207,1,515120,515120,1000000,0.4,710.72,710.72,0.5317,531662.72,0.0,0,创新药ETF
229,20371207,1,515130,515130,3000000,0.5,103.08,-1716.92,1.2113,3633993.08,0.0,0,沪深300ETF博时
230,20371207,1,515150,515150,1000000,0.5,9200.04,9200.04,1.2631,1263060.04,0.0,0,一带一路ETF
231,20371207,1,515160,515160,2000000,0.5,4096.06,2167.06,1.2528,2505632.06,0.0,0,MSCI中国ETF招商
232,20371207,1,515170,515170,1500000,0.5,28769.59,28769.59,0.5851,877651.59,0.0,0,食品饮料ETF
233,20371207,1,515180,515180,1000000,1.0,214.69,1986.69,1.3979,1397876.69,0.0,0,红利ETF易方达
234,20371207,1,515190,515190,2000000,0.7,93755.35,94518.35,1.1271,2254220.35,0.0,0,中银证券500ETF
235,20371207,1,515200,515200,1000000,0.5,6086.79,6086.79,1.4543,1454286.79,0.0,0,创新100ETF
236,20371207,1,515210,515210,500000,0.8,-1012.08,-1012.08,1.1761,588042.92,0.0,0,钢铁ETF
237,20371207,1,515220,515220,500000,0.8,2046.31,2046.31,1.1999,599946.31,0.0,0,煤炭ETF
238,20371207,1,515230,515230,1000000,0.8,-3913.96,-3913.96,0.7225,722462.04,0.0,0,软件ETF
239,20371207,1,515250,515250,1000000,0.5,2332.29,2332.29,0.8659,865861.29,0.0,0,智能汽车ETF
240,20371207,1,515260,515260,1000000,0.5,1816.03,1816.03,0.8099,809850.03,0.0,0,电子ETF
241,20371207,1,515290,515290,300000,0.5,1903.45,1903.45,1.2597,377895.45,0.0,0,银行ETF天弘
242,20371207,1,515300,515300,500000,0.5,6903.8,7947.8,1.3989,699474.8,0.0,0,红利低波ETF基金
243,20371207,1,515310,515310,3500000,0.5,25943.45,24980.45,1.1231,3930803.45,0.0,0,沪深300指数ETF
244,20371207,1,515320,515320,1000000,0.5,3160.56,3160.56,0.76,760020.56,0.0,0,电子50ETF
245,20371207,1,515330,515330,3000000,0.5,19200.19,19152.19,1.0783,3234962.19,0.0,0,300ETF天弘
246,20371207,1,515350,515350,900000,0.5,153245.19,143215.19,5.0064,4505717.19,0.0,0,民生加银300ETF
247,20371207,1,515360,515360,500000,0.5,97296.69,93522.69,5.1915,2595761.69,0.0,0,方正沪深300ETF
248,20371207,1,515380,515380,900000,0.5,48367.95,50197.95,4.3176,3885853.95,0.0,0,沪深300ETF泰康
249,20371207,1,515390,515390,4000000,0.5,30234.57,30726.57,1.0901,4360552.57,0.0,0,沪深300ETF指数基金
250,20371207,1,515400,515400,1000000,0.5,-4299.51,-4299.51,0.7267,726697.49,0.0,0,大数据ETF
251,20371207,1,515450,515450,500000,0.8,10347.05,10127.05,1.3999,699930.05,0.0,0,红利低波50ETF
252,20371207,1,515530,515530,800000,0.5,29239.92,27208.92,2.9288,2343037.92,0.0,0,中证500ETF泰康
253,20371207,1,515550,515550,2000000,0.5,84831.06,85517.06,1.2096,2419178.06,0.0,0,国联中证500ETF
254,20371207,1,515560,515560,1000000,0.5,10104.39,3674.39,0.9887,988709.39,0.0,0,证券ETF建信
255,20371207,1,515580,515580,2000000,0.5,-10000.98,-10599.98,0.7809,1561758.02,0.0,0,科技100ETF
256,20371207,1,515590,515590,2000000,0.5,-124516.09,-123654.09,1.351,2701901.91,0.0,0,500等权ETF
257,20371207,1,515600,515600,1000000,0.5,-19506.69,-19177.69,1.4658,1465808.31,0.0,0,央企创新ETF
258,20371207,1,515630,515630,500000,0.5,7052.18,7052.18,1.2693,634629.18,0.0,0,保险证券ETF
259,20371207,1,515650,515650,2000000,0.5,13034.69,13034.69,1.1731,2346223.69,0.0,0,消费50ETF
260,20371207,1,515660,515660,900000,0.5,-7118.52,-18001.52,4.6375,4173759.48,0.0,0,沪深300ETF国联安
261,20371207,1,515680,515680,1000000,0.5,-2249.09,-1696.09,1.4781,1478126.91,0.0,0,央企创新ETF基金
262,20371207,1,515700,515700,1000000,0.5,6672.17,6639.17,1.5046,1504606.17,0.0,0,新能车ETF
263,20371207,1,515710,515710,1500000,0.5,65.79,-6.21,0.6186,927903.79,0.0,0,食品ETF
264,20371207,1,515750,515750,1000000,0.5,640.59,448.59,1.2257,1225676.59,0.0,0,科技50ETF
265,20371207,1,515760,515760,500000,0.5,4291.01,4291.27,1.1281,564061.45,0.0,0,浙江国资ETF
266,20371207,1,515770,515770,3000000,0.5,132679.87,131083.87,1.1404,3421260.87,0.0,0,摩根MSCIAETF
267,20371207,1,515780,515780,3000000,0.5,103407.02,104189.02,1.2905,3871555.02,0.0,0,浦银MSCI中国ETF
268,20371207,1,515790,515790,2000000,0.5,-861.07,-1563.07,0.7703,1540578.93,0.0,0,光伏ETF
269,20371207,1,515800,515800,4750000,0.5,484.98,4829.98,0.985,4678653.98,0.0,0,800ETF
270,20371207,1,515810,515810,3000000,0.8,7819.52,7466.52,1.2376,3712735.52,0.0,0,中证800ETF
271,20371207,1,515850,515850,500000,0.5,-1856.9,-1856.9,1.3233,661667.1,0.0,0,券商指数ETF
272,20371207,1,515860,515860,1000000,0.5,-1431.65,-1431.65,1.0901,1090052.35,0.0,0,科技ETF基金
273,20371207,1,515880,515880,1000000,0.8,5388.57,5388.57,1.3008,1300763.57,0.0,0,通信ETF
274,20371207,1,515890,515890,1000000,0.5,72.59,135.59,1.3551,1355126.59,0.0,0,红利ETF博时
275,20371207,1,515900,515900,1000000,0.6,67.16,491.16,1.4671,1467079.16,0.0,0,央企创新驱动ETF
276,20371207,1,515910,515910,3000000,0.5,-82142.13,-82142.13,0.5111,1533368.87,0.0,0,质量ETF
277,20371207,1,515920,515920,1500000,0.5,119.34,580.34,0.8039,1205835.34,0.0,0,智能消费ETF
278,20371207,1,515950,515950,1000000,0.5,28357.78,28307.78,0.8676,867555.78,0.0,0,医药龙头ETF
279,20371207,1,515960,515960,1000000,0.5,2045.75,1995.75,0.7418,741804.75,0.0,0,医药健康ETF
280,20371207,1,515980,515980,1000000,0.5,-4985.53,-4985.53,0.89,889989.47,0.0,0,人工智能ETF
281,20371207,1,515990,515990,1000000,0.5,14503.61,14503.61,1.279,1278975.61,0.0,0,国企一带一路ETF
282,20371207,1,516000,516000,1000000,0.5,3834.56,3839.62,0.774,773981.16,0.0,0,数据ETF
283,20371207,1,516010,516010,1000000,0.8,10794.22,10794.22,0.9213,921309.22,0.0,0,游戏ETF
284,20371207,1,516020,516020,500000,0.5,111.99,94.99,0.598,298994.99,0.0,0,化工ETF
285,20371207,1,516050,516050,1000000,0.5,-33823.94,-33823.94,0.6349,634874.06,0.0,0,科技龙头ETF
286,20371207,1,516060,516060,1000000,0.5,-9115.01,-9115.01,0.4884,488383.99,0.0,0,创新药产业ETF
287,20371207,1,516070,516070,1000000,0.7,701.77,701.77,0.4515,451453.77,0.0,0,碳中和50ETF
288,20371207,1,516080,516080,1000000,0.7,4709.18,4709.18,0.5426,542636.18,0.0,0,创新药ETF易方达
289,20371207,1,516090,516090,1000000,0.6,4936.98,5355.98,0.3768,376753.98,0.0,0,新能源ETF易方达
290,20371207,1,516100,516100,1000000,0.5,75553.61,75147.66,1.0383,1038258.74,0.0,0,金融科技ETF华夏
291,20371207,1,516110,516110,1000000,0.8,117.16,-14.84,1.178,1178010.16,0.0,0,汽车ETF
292,20371207,1,516120,516120,1000000,0.5,-2098.28,-2443.28,0.608,607952.72,0.0,0,化工50ETF
293,20371207,1,516130,516130,1000000,0.5,264.37,-738.63,0.7786,778577.37,0.0,0,消费龙头ETF
294,20371207,1,516150,516150,500000,0.5,4514.86,4376.86,0.9379,468960.86,0.0,0,稀土ETF基金
295,20371207,1,516160,516160,500000,0.5,1605.76,1605.76,1.9555,977764.76,0.0,0,新能源ETF
296,20371207,1,516180,516180,1000000,0.5,-4987.09,-4792.09,0.6364,636386.91,0.0,0,光伏ETF平安
297,20371207,1,516190,516190,300000,0.5,7783.47,-1988.64,0.861,258292.2,0.0,0,文娱传媒ETF
298,20371207,1,516200,516200,1000000,0.5,2284.22,2284.22,1.0381,1038123.22,0.0,0,证券ETF指数基金
299,20371207,1,516210,516210,300000,0.5,-1333.54,-1333.54,1.2008,360253.46,0.0,0,银行ETF指数基金
300,20371207,1,516220,516220,1000000,0.8,-2552.34,-2518.34,0.631,630986.66,0.0,0,化工龙头ETF
301,20371207,1,516260,516260,2000000,0.5,12382.14,12364.86,0.8201,1640101.45,0.0,0,物联网50ETF
302,20371207,1,516270,516270,1500000,0.5,11369.73,11155.73,0.4628,694258.73,0.0,0,新能源50ETF
303,20371207,1,516290,516290,2000000,0.5,4085.88,4085.88,0.477,953918.88,0.0,0,光伏龙头ETF
304,20371207,1,516300,516300,2500000,0.5,76623.87,73854.87,0.9263,2315699.87,0.0,0,中证1000指数ETF
305,20371207,1,516310,516310,300000,1.0,1431.32,1431.32,1.1534,346019.32,0.0,0,银行ETF易方达
306,20371207,1,516320,516320,1000000,0.5,7077.96,6469.81,0.7352,735210.18,0.0,0,高端装备ETF
307,20371207,1,516330,516330,1200000,0.5,25475.38,25475.38,0.9626,1155070.38,0.0,0,物联网ETF
308,20371207,1,516350,516350,1000000,0.9,141.84,216.02,0.7273,727268.03,0.0,0,半导体芯片ETF
309,20371207,1,516360,516360,1000000,0.5,115.04,-542.96,0.6686,668608.04,0.0,0,新材料ETF
310,20371207,1,516380,516380,1000000,0.5,178.39,475.39,0.7161,716070.39,0.0,0,智能电动车ETF
311,20371207,1,516390,516390,1500000,0.5,-6603.82,-9204.82,0.6139,920884.18,0.0,0,新能源汽车ETF
312,20371207,1,516480,516480,1000000,0.5,-5981.25,-6943.25,0.5983,598314.75,0.0,0,新材料ETF基金
313,20371207,1,516500,516500,1000000,0.5,5461.59,5430.73,0.5883,588280.91,0.0,0,生物科技ETF
314,20371207,1,516510,516510,1000000,0.5,12848.17,12848.17,1.0077,1007695.17,0.0,0,云计算ETF
315,20371207,1,516520,516520,2000000,0.5,10938.51,11923.51,0.9454,1890822.51,0.0,0,智能驾驶ETF
316,20371207,1,516530,516530,500000,0.5,-3352.75,-2548.75,0.8747,437347.25,0.0,0,物流快递ETF
317,20371207,1,516550,516550,1000000,0.5,-1318.25,-1405.25,0.6195,619524.75,0.0,0,农业ETF
318,20371207,1,516560,516560,500000,0.5,355.88,355.88,0.7451,372543.88,0.0,0,养老ETF
319,20371207,1,516570,516570,1000000,0.8,10200.52,9790.52,0.7509,750866.52,0.0,0,化工行业ETF
320,20371207,1,516580,516580,1000000,0.5,377.16,-96.84,0.4642,464190.16,0.0,0,新能源主题ETF
321,20371207,1,516590,516590,1000000,0.5,6562.54,6562.54,0.8982,898186.54,0.0,0,智能汽车50ETF
322,20371207,1,516600,516600,3000000,0.5,94410.48,102559.48,0.5802,1740531.48,0.0,0,消费服务ETF
323,20371207,1,516610,516610,1000000,0.4,-1350.28,-1350.28,0.4864,486437.72,0.0,0,医疗服务ETF
324,20371207,1,516620,516620,1000000,0.8,1662.47,1564.47,0.8066,806572.47,0.0,0,影视ETF
325,20371207,1,516630,516630,1000000,0.5,9533.29,13174.12,0.9793,979296.7,0.0,0,云计算50ETF
326,20371207,1,516640,516640,2000000,0.5,887.63,887.63,0.6553,1310614.63,0.0,0,芯片龙头ETF
327,20371207,1,516650,516650,1000000,0.5,-2493.65,-1468.61,1.0139,1013900.33,0.0,0,有色金属ETF基金
328,20371207,1,516660,516660,1000000,0.5,-8015.02,-8229.02,0.7031,703069.98,0.0,0,新能源车ETF基金
329,20371207,1,516670,516670,1000000,0.5,1366.98,1366.98,0.6032,603243.98,0.0,0,畜牧养殖ETF
330,20371207,1,516700,516700,500000,0.5,5.42,-122.58,0.7662,383105.42,0.0,0,大数据产业ETF
331,20371207,1,516710,516710,2000000,0.5,8360.97,7552.3,0.4791,958182.58,0.0,0,新材料50ETF
332,20371207,1,516720,516720,1500000,0.5,-48419.44,-47774.44,0.875,1312467.56,0.0,0,ESGETF
333,20371207,1,516730,516730,500000,0.5,-145.82,-145.82,0.9656,482810.18,0.0,0,证券公司ETF
334,20371207,1,516750,516750,500000,0.5,-2189.13,134.87,0.6486,324323.87,0.0,0,建材ETF
335,20371207,1,516760,516760,1000000,0.5,-62.83,-62.83,0.5881,588103.17,0.0,0,养殖ETF
336,20371207,1,516770,516770,1200000,0.5,-6284.49,-6786.49,0.9503,1140330.51,0.0,0,游戏动漫ETF
337,20371207,1,516780,516780,500000,0.5,-1070.66,-1571.66,0.8975,448731.34,0.0,0,稀土ETF
338,20371207,1,516790,516790,1300000,0.5,-18844.11,-18607.11,0.5744,746689.89,0.0,0,医疗保健ETF
339,20371207,1,516800,516800,2000000,0.5,6.23,-573.77,0.96,1920018.23,0.0,0,智能制造ETF
340,20371207,1,516810,516810,1000000,0.5,3139.51,3732.51,0.6572,657203.51,0.0,0,农业50ETF
341,20371207,1,516820,516820,1000000,0.5,22367.12,22367.12,0.3417,341689.12,0.0,0,医疗创新ETF
342,20371207,1,516830,516830,2500000,0.5,67278.47,66635.47,0.8217,2054297.47,0.0,0,300ESGETF
343,20371207,1,516850,516850,1000000,0.5,3396.98,4740.63,0.7128,712790.31,0.0,0,新能源ETF基金
344,20371207,1,516860,516860,1000000,0.9,266.15,1353.37,1.0904,1090434.65,0.0,0,金融科技ETF
345,20371207,1,516880,516880,2000000,0.5,18209.99,18209.99,0.6425,1284932.99,0.0,0,光伏50ETF
346,20371207,1,516890,516890,1000000,0.5,31936.43,31400.43,0.5016,501625.43,0.0,0,新材料ETF平安
347,20371207,1,516900,516900,1500000,0.5,542.58,455.58,0.6226,933945.58,0.0,0,食品饮料ETF基金
348,20371207,1,516910,516910,500000,0.5,-2369.96,-2397.96,1.0152,507591.04,0.0,0,物流ETF
349,20371207,1,516920,516920,1500000,0.5,401.46,401.46,0.6404,960607.46,0.0,0,芯片50ETF
350,20371207,1,516930,516930,1500000,0.5,6719.72,6719.72,0.4733,710020.72,0.0,0,生物科技ETF基金
351,20371207,1,516950,516950,1000000,0.5,108.23,108.23,1.067,1066977.23,0.0,0,基建ETF
352,20371207,1,516960,516960,1000000,0.8,7663.05,7663.05,0.7483,748270.05,0.0,0,机械ETF
353,20371207,1,516970,516970,500000,0.4,-2963.94,-2963.94,1.1078,553886.06,0.0,0,基建50ETF
354,20371207,1,516980,516980,500000,0.5,-371.02,-618.02,1.0568,528420.98,0.0,0,证券ETF先锋
355,20371207,1,517000,517000,5000000,0.5,49400.07,43558.73,0.7878,3938902.26,0.0,0,沪港深500ETF
356,20371207,1,517010,517010,3000000,0.6,6184.85,6160.85,0.8857,2657226.07,0.0,0,沪港深500ETF指数
357,20371207,1,517030,517030,3000000,0.7,32232.26,34043.26,0.9074,2722201.91,0.0,0,沪港深300ETF基金
358,20371207,1,517050,517050,2000000,0.9,8848.64,11406.66,0.6381,1276170.51,0.0,0,互联网50ETF
359,20371207,1,517080,517080,4000000,0.5,33902.55,33886.39,0.7915,3165947.76,0.0,0,沪港深500ETF基金
360,20371207,1,517090,517090,1000000,0.5,9326.55,10577.55,1.5174,1517447.05,0.0,0,央企共赢ETF
361,20371207,1,517100,517100,4500000,0.5,59152.8,54995.5,0.7926,3566773.55,0.0,0,AH500ETF
362,20371207,1,517110,517110,1000000,0.5,2136.57,236.05,0.5315,531496.05,0.0,0,创新药沪深港ETF
363,20371207,1,517120,517120,2000000,0.9,-13600.73,-14312.73,0.4993,998502.47,0.0,0,沪港深创新药ETF
364,20371207,1,517160,517160,2000000,0.5,2414.44,-263.44,0.6972,1394375.47,0.0,0,长江保护主题ETF
365,20371207,1,517170,517170,5000000,0.5,39974.91,43376.82,0.8067,4033350.25,0.0,0,沪港深ETF
366,20371207,1,517180,517180,1000000,0.9,1195.51,702.8,1.5286,1528613.64,0.0,0,中国国企ETF
367,20371207,1,517200,517200,1000000,0.5,-7066.03,-7067.45,0.5812,581188.67,0.0,0,互联网ETF
368,20371207,1,517300,517300,3000000,0.5,-14209.25,-14004.16,0.7495,2248305.22,0.0,0,沪港深300ETF
