,交易日,交易所代码,ETF交易代码,ETF申赎代码,最小申购赎回单位份数,最大现金替代比例,预估现金差额,前一交易日现金差额,前一交易日基金单位净值,前一交易日申赎基准单位净值,当日申购赎回基准单位的红利金额,ETF申赎类型,ETF证券名称
183,20241010,1,513380,513380,500000,1.0,-368.55,999.55,1.1342,567086.24,0.0,0,恒生科技ETF龙头
184,20241010,1,513390,513390,1000000,1.0,8210.02,9580.15,1.5963,1596316.04,0.0,0,纳指100ETF
185,20241010,1,513400,513400,1000000,1.0,-17125.02,-19292.59,1.0677,1067700.47,0.0,0,道琼斯ETF
186,20241010,1,513500,513500,1000000,1.0,38550.24,38489.0,1.9196,1919589.98,0.0,0,标普500ETF
187,20241010,1,513520,513520,500000,1.0,-109.53,-109.53,1.432,715976.41,0.0,0,日经ETF
188,20241010,1,513530,513530,500000,1.0,-28.98,316.39,1.3705,685267.18,0.0,0,港股通红利ETF
189,20241010,1,513550,513550,1000000,1.0,-283.38,52.02,0.8849,884891.41,0.0,0,港股通50ETF
190,20241010,1,513560,513560,1000000,1.0,-214.01,-180.66,1.0179,1017924.8,0.0,0,香港科技ETF
191,20241010,1,513580,513580,1000000,1.0,94.17,540.85,0.6203,620297.04,0.0,0,恒生科技ETF指数基金
192,20241010,1,513590,513590,300000,1.0,3.55,256.59,0.7872,236148.39,0.0,0,香港消费ETF
193,20241010,1,513600,513600,1000000,1.0,-29.86,-858.48,2.3307,2330686.41,0.0,0,恒生指数ETF
194,20241010,1,513630,513630,1000000,1.0,11.31,702.22,1.2316,1231550.27,0.0,0,港股红利指数ETF
195,20241010,1,513650,513650,1000000,1.0,-224.75,5457.34,1.4647,1464709.56,0.0,0,标普500ETF基金
196,20241010,1,513660,513660,1000000,1.0,4508.14,5800.94,2.448,2448011.01,0.0,0,恒生ETF
197,20241010,1,513690,513690,1500000,1.0,-61.58,580.26,0.8733,1309885.46,0.0,0,恒生高股息ETF
198,20241010,1,513700,513700,1000000,1.0,34.52,837.2,0.4587,458694.33,0.0,0,香港医药ETF
199,20241010,1,513730,513730,1000000,1.0,5016.59,5016.59,1.2283,1228252.98,0.0,0,东南亚科技ETF
200,20241010,1,513750,513750,500000,1.0,24271.57,25375.64,1.2174,608688.91,0.0,0,港股非银ETF
201,20241010,1,513770,513770,500000,1.0,0.95,-56.61,0.8708,435381.6,0.0,0,港股互联网ETF
202,20241010,1,513800,513800,400000,1.0,-262.23,-262.23,1.3747,549872.44,0.0,0,日本东证指数ETF
203,20241010,1,513810,513810,1000000,1.0,12651.34,13322.85,1.2508,1250790.35,0.0,0,港股国企ETF
204,20241010,1,513820,513820,500000,1.0,26.15,701.2,1.044,522003.15,0.0,0,港股通红利30ETF
205,20241010,1,513850,513850,1000000,1.0,11269.52,978.1,1.2869,1286923.44,0.0,0,美国50ETF
206,20241010,1,513860,513860,1000000,1.0,-341.77,-129.18,0.553,553000.65,0.0,0,港股通科技ETF
207,20241010,1,513870,513870,1000000,1.0,4299.19,5834.91,1.354,1354037.53,0.0,0,纳指ETF富国
208,20241010,1,513880,513880,500000,1.0,70.55,70.55,1.3396,669815.99,0.0,0,日经225ETF
209,20241010,1,513890,513890,1000000,1.0,-190.17,102.43,0.9337,933657.6,0.0,0,恒生科技HKETF
210,20241010,1,513900,513900,1000000,1.0,177.16,183.37,0.8551,855086.37,0.0,0,港股通100ETF
211,20241010,1,513910,513910,1000000,1.0,9884.83,10392.25,1.2515,1251472.59,0.0,0,港股央企红利ETF
212,20241010,1,513920,513920,500000,1.0,34.84,677.99,1.2759,637974.41,0.0,0,港股通央企红利ETF
213,20241010,1,513950,513950,500000,1.0,94.39,224.29,1.1389,569473.58,0.0,0,恒生红利ETF
214,20241010,1,513970,513970,1000000,1.0,0.13,1029.6,0.8612,861234.06,0.0,0,恒生消费ETF
215,20241010,1,513980,513980,1000000,1.0,1.75,74.51,0.5517,551739.65,0.0,0,港股科技50ETF
216,20241010,1,513990,513990,3000000,1.0,-407.7,12091.61,0.9141,2742232.73,0.0,0,港股通ETF
217,20241010,1,515000,515000,1000000,0.5,313.87,3900.87,1.3146,1314647.87,0.0,0,科技ETF
218,20241010,1,515010,515010,500000,0.5,17812.04,7067.18,1.3612,680589.5,0.0,0,券商ETF基金
