,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,ranking,CollegeLevel,CollegeProvince,CollegeCity
404,6570,本科二批第二次,理科,27,青岛滨海学院（民办）,739,1:1,347,347,27,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-651.dhtml,55654,,山东省,青岛市
405,6603,本科二批第一次,理科,11,梧州学院,531,1:1,340,340,11,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-784.dhtml,31657,,广西壮族自治区,梧州市
406,6612,本科二批第一次,理科,2,咸阳师范学院,333,1:1,437,437,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-564.dhtml,28182,,陕西省,咸阳市
407,6615,本科二批第一次,理科,52,辽宁科技大学,167,1:1,383,383,52,53,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-122.dhtml,38372,,辽宁省,鞍山市
408,6618,本科二批第一次,理科,576,集宁师范学院,765,1:1,345,345,576,592,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-804.dhtml,42684,,内蒙古自治区,乌兰察布市
409,6625,本科二批第一次,理科,6,三明学院,G20,1:1,337,337,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-762.dhtml,48793,,福建省,三明市
410,6645,本科二批第一次,理科,23,重庆人文科技学院（民办）,090,1:1,345,345,23,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1807.dhtml,53362,,重庆市,重庆市
411,6648,本科二批第一次,理科,20,泉州师范学院,E47,1:1,349,349,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-311.dhtml,43684,,福建省,泉州市
412,6653,本科二批第二次,理科,2,宁波工程学院,LVH,1:1,341,341,2,3,0,,57633,,浙江省,宁波市
413,6665,本科二批第一次,理科,48,桂林理工大学,424,1:1,349,349,48,48,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-456.dhtml,26592,,广西壮族自治区,桂林市
414,6674,本科二批第一次,理科,6,辽宁工业大学,802,1:1,387,387,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-130.dhtml,42684,,辽宁省,锦州市
415,6675,本科二批第一次,理科,25,运城学院,459,1:1,340,340,25,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-104.dhtml,50780,,山西省,运城市
416,6679,本科二批第一次,理科,28,珠海科技学院（民办）,C20,1:1,345,345,28,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1925.dhtml,45586,,广东省,珠海市
417,6680,本科二批第一次,理科,9,怀化学院,A14,1:1,370,370,9,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-422.dhtml,38969,,湖南省,怀化市
418,6689,本科二批第一次,理科,15,商丘师范学院,322,1:1,340,340,15,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-380.dhtml,47568,,河南省,商丘市
419,6692,本科二批第三次,理科,3,吉林外国语大学（民办）,LR5,1:1,333,333,3,0,3,,60194,,吉林省,长春市
420,6695,本科二批第一次,理科,23,浙江传媒学院,271,1:1,407,407,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-877.dhtml,25324,,浙江省,杭州市
421,6699,本科二批第一次,理科,42,厦门大学嘉庚学院（独立学院）,A98,1:1,351,351,42,42,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1764.dhtml,47568,,福建省,厦门市
422,6704,本科二批第一次,理科,50,河南城建学院,602,1:1,344,344,50,50,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-898.dhtml,56652,,河南省,平顶山市
423,6715,本科二批第三次,理科,40,广州城市理工学院（民办）,K62,1:1,333,333,40,36,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1247825.dhtml,60194,,广东省,广州市
424,6717,本科二批第一次,理科,210,集宁师范学院,L12,1:1,349,349,210,213,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-804.dhtml,48200,,内蒙古自治区,乌兰察布市
425,6718,本科二批第一次,理科,15,沈阳理工大学,LH9,1:1,367,367,15,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-120.dhtml,29746,,辽宁省,沈阳市
426,6719,本科二批第一次,理科,47,银川科技学院（民办）,E85,1:1,333,333,47,40,7,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6675760.dhtml,60194,,宁夏回族自治区,银川市
427,6726,本科二批第一次,理科,596,内蒙古财经大学,754,1:1,362,362,596,608,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-115.dhtml,46275,,内蒙古自治区,呼和浩特市
428,6758,本科二批第一次,理科,6,宁夏师范学院,B32,1:1,421,421,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-589.dhtml,32506,,宁夏回族自治区,固原市
429,6763,本科二批第一次,理科,12,四川外国语大学,887,1:1,427,427,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-502.dhtml,30825,,重庆市,重庆市
430,6784,本科二批第一次,理科,16,景德镇陶瓷大学,228,1:1,349,349,16,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-319.dhtml,33673,,江西省,景德镇市
431,6787,本科二批第三次,理科,10,西安科技大学高新学院（独立学院）,750,1:1,333,333,10,8,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-3586279.dhtml,60194,,陕西省,西安市
432,6789,本科二批第一次,理科,20,烟台南山学院（民办）,124,1:1,333,333,20,19,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1023.dhtml,57291,,山东省,烟台市
433,6801,本科二批第一次,理科,30,吉林化工学院,LB6,1:1,336,336,30,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-160.dhtml,52414,,吉林省,吉林市
434,6808,本科二批第一次,理科,158,黑龙江科技大学,457,1:1,369,369,158,160,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-178.dhtml,33979,,黑龙江省,哈尔滨市
435,6819,本科二批第二次,理科,240,河套学院,L13,1:1,338,338,240,243,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-871.dhtml,58641,,内蒙古自治区,巴彦淖尔市
436,6821,本科二批第一次,理科,6,长江大学,671,1:1,389,389,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-386.dhtml,31938,,湖北省,荆州市
437,6828,本科二批第一次,理科,18,宁波工程学院,969,1:1,400,400,18,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-705.dhtml,24270,,浙江省,宁波市
438,6829,本科二批第一次,理科,37,重庆科技学院,993,1:1,383,383,37,38,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-849.dhtml,33373,,重庆市,重庆市
439,6844,本科二批第一次,理科,2,桂林理工大学,LQ9,1:1,401,401,2,2,0,,38372,,广西壮族自治区,桂林市
440,6860,本科二批第一次,理科,25,长春大学,832,1:1,378,378,25,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-892.dhtml,30558,,吉林省,长春市
441,6867,本科二批第一次,理科,12,岭南师范学院,847,1:1,341,341,12,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-443.dhtml,49156,,广东省,湛江市
442,6868,本科二批第一次,理科,14,长春大学,L68,1:1,349,349,14,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-892.dhtml,54991,,吉林省,长春市
443,6874,本科二批第一次,理科,2,武汉纺织大学,G12,1:1,437,437,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-389.dhtml,28182,,湖北省,武汉市
444,6875,本科二批第一次,理科,3,兰州财经大学,LVK,1:1,367,367,3,3,0,,49156,,甘肃省,兰州市
445,6877,本科二批第一次,理科,32,兰州财经大学,051,1:1,357,357,32,32,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-581.dhtml,35981,,甘肃省,兰州市
446,6881,本科二批第三次,理科,28,吉林外国语大学（民办）,858,1:1,333,333,28,26,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-679.dhtml,60194,,吉林省,长春市
447,6885,本科二批第一次,理科,40,嘉兴学院,B72,1:1,408,408,40,42,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-272.dhtml,31095,,浙江省,嘉兴市
448,6899,本科二批第一次,理科,5,广东海洋大学,K17,1:1,402,402,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-434.dhtml,38067,,广东省,湛江市
449,6905,本科二批第一次,理科,31,齐齐哈尔大学,343,1:1,349,349,31,34,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-188.dhtml,54991,,黑龙江省,齐齐哈尔市
450,6908,本科二批第一次,理科,17,湖南文理学院,404,1:1,349,349,17,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-423.dhtml,33081,,湖南省,常德市
451,6911,本科二批第一次,理科,9,西安石油大学,438,1:1,426,426,9,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-553.dhtml,30558,,陕西省,西安市
452,6946,本科二批第一次,理科,75,井冈山大学,406,1:1,356,356,75,75,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-328.dhtml,44318,,江西省,吉安市
453,6950,本科二批第一次,理科,22,河北经贸大学,645,1:1,369,369,22,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-931.dhtml,37756,,河北省,石家庄市
454,6956,本科二批第一次,理科,10,台州学院,A49,1:1,378,378,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-268.dhtml,45586,,浙江省,台州市
455,6959,本科二批第一次,理科,43,长春光华学院（民办）,A37,1:1,333,333,43,39,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1845.dhtml,59565,,吉林省,长春市
456,6963,本科二批第一次,理科,2,广西民族大学,LM6,1:1,416,416,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-467.dhtml,33979,,广西壮族自治区,南宁市
457,6970,本科二批第一次,理科,18,通化师范学院,184,1:1,333,333,18,17,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-165.dhtml,55317,,吉林省,通化市
458,6974,本科二批第一次,理科,16,大连交通大学,L64,1:1,422,422,16,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-126.dhtml,32215,,辽宁省,大连市
459,6977,本科二批第一次,理科,8,河北外国语学院（民办）,C55,1:1,333,333,8,4,4,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1721.dhtml,60194,,河北省,石家庄市
460,6980,本科二批第一次,理科,33,河南工业大学,LJ3,1:1,379,379,33,34,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-364.dhtml,30293,,河南省,郑州市
461,6986,本科二批第一次,理科,156,大连民族大学,021,1:1,393,393,156,162,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-949.dhtml,36550,,辽宁省,大连市
462,6995,本科二批第一次,理科,12,沧州师范学院,652,1:1,349,349,12,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-89.dhtml,37756,,河北省,沧州市
463,6997,本科二批第一次,理科,23,山西财经大学,056,1:1,349,349,23,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-106.dhtml,54991,,山西省,太原市
464,6999,本科二批第一次,理科,36,邵阳学院,696,1:1,349,349,36,36,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-421.dhtml,31657,,湖南省,邵阳市
465,7000,本科二批第一次,理科,44,南京工程学院,100,1:1,417,417,44,47,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-754.dhtml,33673,,江苏省,南京市
466,7010,本科二批第一次,理科,38,浙江万里学院,B38,1:1,386,386,38,38,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-657.dhtml,43028,,浙江省,宁波市
467,7021,本科二批第一次,理科,12,上海应用技术大学,217,1:1,450,450,12,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-205.dhtml,21120,,上海市,上海市
468,7023,本科二批第一次,理科,100,吉林化工学院,839,1:1,347,347,100,103,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-160.dhtml,55317,,吉林省,吉林市
469,7029,本科二批第一次,理科,25,山西大同大学,A18,1:1,356,356,25,26,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-101.dhtml,45236,,山西省,大同市
470,7030,本科二批第一次,理科,29,锦州医科大学,827,1:1,387,387,29,30,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-134.dhtml,42684,,辽宁省,锦州市
471,7031,本科二批第一次,理科,32,南昌理工学院（民办）,367,1:1,333,333,32,25,7,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-222248.dhtml,55967,,江西省,南昌市
472,7033,本科二批第一次,理科,114,长春建筑学院（民办）,349,1:1,333,333,114,87,27,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1850.dhtml,60194,,吉林省,长春市
473,7035,本科二批第一次,理科,44,潍坊学院,966,1:1,361,361,44,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-711.dhtml,49156,,山东省,潍坊市
474,7037,本科二批第一次,理科,883,内蒙古科技大学包头师范学院,L15,1:1,343,343,883,897,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6433938.dhtml,38372,,内蒙古自治区,包头市
475,7043,本科二批第一次,理科,19,赣东学院,A70,1:1,348,348,19,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2125.dhtml,39906,,江西省,抚州市
476,7049,本科二批第一次,理科,10,河南科技学院,A78,1:1,354,354,10,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-368.dhtml,44318,,河南省,新乡市
477,7058,本科二批第一次,理科,12,陕西理工大学,541,1:1,375,375,12,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-562.dhtml,43684,,陕西省,汉中市
478,7060,本科二批第一次,理科,20,南阳师范学院,604,1:1,365,365,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-378.dhtml,34268,,河南省,南阳市
479,7065,本科二批第一次,理科,23,黄淮学院,B40,1:1,350,350,23,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-666.dhtml,42062,,河南省,驻马店市
480,7067,本科二批第一次,理科,40,吉林工商学院,190,1:1,345,345,40,42,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-751.dhtml,28182,,吉林省,长春市
481,7076,本科二批第一次,理科,20,辽宁石油化工大学,414,1:1,369,369,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-124.dhtml,48492,,辽宁省,抚顺市
482,7103,本科二批第二次,理科,399,内蒙古科技大学包头师范学院,757,1:1,349,349,399,406,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6433938.dhtml,43376,,内蒙古自治区,包头市
483,7113,本科二批第一次,理科,28,周口师范学院,151,1:1,358,358,28,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-375.dhtml,31095,,河南省,周口市
484,7116,本科二批第三次,理科,12,山东英才学院（民办）,165,1:1,333,333,12,10,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1470.dhtml,60194,,山东省,济南市
485,7121,本科二批第一次,理科,6,鞍山师范学院,469,1:1,419,419,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-142.dhtml,33081,,辽宁省,鞍山市
486,7124,本科二批第一次,理科,19,北京城市学院（民办）,528,1:1,348,348,19,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-800.dhtml,41445,,北京市,北京市
487,7128,本科二批第二次,理科,15,武汉工商学院（民办）,A38,1:1,333,333,15,14,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1598.dhtml,60194,,湖北省,武汉市
488,7131,本科二批第一次,理科,41,鲁东大学,A83,1:1,389,389,41,41,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-353.dhtml,28182,,山东省,烟台市
489,7135,本科二批第二次,理科,10,四川文化艺术学院（民办）,756,1:1,333,333,10,9,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1203102.dhtml,60194,,四川省,成都市
490,7137,本科二批第一次,理科,226,塔里木大学,075,1:1,347,347,226,231,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-591.dhtml,53703,,新疆维吾尔自治区,阿拉尔市
491,7145,本科二批第一次,理科,4,湖北经济学院,B46,1:1,370,370,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-860.dhtml,31351,,湖北省,武汉市
492,7149,本科二批第一次,理科,35,青岛农业大学,A75,1:1,390,390,35,37,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-340.dhtml,37756,,山东省,青岛市
493,7168,本科二批第一次,理科,1156,内蒙古工业大学,753,1:1.05,361,338,1214,1226,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-109.dhtml,35683,,内蒙古自治区,呼和浩特市
494,7179,本科二批第一次,理科,16,喀什大学,857,1:1,344,344,16,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-596.dhtml,55967,,新疆维吾尔自治区,喀什地区
495,7196,本科二批第一次,理科,8,菏泽学院,A89,1:1,358,358,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-357.dhtml,37438,,山东省,菏泽市
496,7200,本科二批第一次,理科,25,重庆文理学院,527,1:1,387,387,25,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-496.dhtml,29233,,重庆市,重庆市
497,7203,本科二批第一次,理科,16,上海外国语大学贤达经济人文学院（独立学院）,E84,1:1,333,333,16,8,8,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1878.dhtml,59238,,上海市,上海市
498,7205,本科二批第一次,理科,5,衡阳师范学院,A80,1:1,346,346,5,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-420.dhtml,55967,,湖南省,衡阳市
499,7210,本科二批第一次,理科,30,山东农业大学,741,1:1,383,383,30,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-339.dhtml,33979,,山东省,泰安市
500,7215,本科二批第一次,理科,882,河套学院,772,1:1,345,345,882,914,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-871.dhtml,51427,,内蒙古自治区,巴彦淖尔市
501,7216,本科二批第一次,理科,6,河西学院,M73,1:1,333,333,6,5,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-580.dhtml,46577,,甘肃省,张掖市
502,7221,本科二批第一次,理科,7,湖北师范大学,480,1:1,349,349,7,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-397.dhtml,39272,,湖北省,黄石市
503,7230,本科二批第一次,理科,5,黄淮学院,LP3,1:1,388,388,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-666.dhtml,42359,,河南省,驻马店市
504,7239,本科二批第二次,理科,21,山西医科大学,LR4,1:1,411,411,21,24,0,,35394,,山西省,太原市
505,7242,本科二批第一次,理科,19,重庆三峡学院,B20,1:1,348,348,19,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-497.dhtml,36550,,重庆市,重庆市
506,7244,本科二批第一次,理科,18,牡丹江师范学院,036,1:1,347,347,18,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-189.dhtml,55654,,黑龙江省,牡丹江市
507,7274,本科二批第一次,理科,9,沈阳大学,938,1:1,389,389,9,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-690.dhtml,42062,,辽宁省,沈阳市
508,7288,本科二批第一次,理科,16,衡水学院,644,1:1,336,336,16,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-85.dhtml,59238,,河北省,衡水市
509,7302,本科二批第一次,理科,1,沈阳音乐学院,803,1:1,399,399,1,1,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-148.dhtml,38969,,辽宁省,沈阳市
510,7311,本科二批第一次,理科,20,四川轻化工大学,106,1:1,367,367,20,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-479.dhtml,31095,,四川省,自贡市
511,7322,本科二批第一次,理科,8,黄冈师范学院,690,1:1,356,356,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-398.dhtml,45586,,湖北省,黄冈市
512,7323,本科二批第一次,理科,55,河南科技大学,104,1:1.05,382,345,58,59,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-365.dhtml,44650,,河南省,洛阳市
513,7324,本科二批第一次,理科,7,淮北师范大学,455,1:1,381,381,7,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-289.dhtml,44650,,安徽省,淮北市
514,7330,本科二批第一次,理科,34,江西科技师范大学,611,1:1,361,361,34,34,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-768.dhtml,29746,,江西省,南昌市
515,7332,本科二批第一次,理科,18,湖州师范学院,510,1:1,390,390,18,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-266.dhtml,40203,,浙江省,湖州市
516,7333,本科二批第一次,理科,15,福建理工大学,057,1:1,395,395,15,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-302.dhtml,25324,,福建省,福州市
517,7337,本科二批第三次,理科,50,青岛工学院（民办）,E48,1:1,333,333,50,45,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-406136.dhtml,60194,,山东省,青岛市
518,7345,本科二批第一次,理科,10,四川文理学院,M68,1:1,369,369,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-498.dhtml,43987,,四川省,达州市
519,7346,本科二批第一次,理科,2,东莞理工学院,M42,1:1,463,463,2,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-922.dhtml,21591,,广东省,东莞市
520,7354,本科二批第二次,理科,13,湘南学院,A50,1:1,400,400,13,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-419.dhtml,38661,,湖南省,郴州市
521,7356,本科二批第一次,理科,78,山西农业大学,680,1:1,361,361,78,79,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-95.dhtml,39584,,山西省,晋中市
522,7373,本科二批第一次,理科,12,湖南工程学院,103,1:1,375,375,12,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-780.dhtml,43987,,湖南省,湘潭市
523,7375,本科二批第一次,理科,6,张家口学院,K42,1:1,347,347,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5480183.dhtml,55654,,河北省,张家口市
524,7378,本科二批第一次,理科,32,大连理工大学城市学院（独立学院）,A53,1:1,333,333,32,19,13,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1565.dhtml,49156,,辽宁省,大连市
525,7383,本科二批第一次,理科,38,大连财经学院（民办）,C00,1:1,333,333,38,33,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1585.dhtml,52097,,辽宁省,大连市
526,7393,本科二批第一次,理科,25,华北水利水电大学,LP0,1:1,382,382,25,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-68.dhtml,44318,,河南省,郑州市
527,7396,本科二批第一次,理科,10,广西民族大学,791,1:1,378,378,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-467.dhtml,45586,,广西壮族自治区,南宁市
528,7398,本科二批第一次,理科,42,兰州交通大学,241,1:1.05,410,380,45,52,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-573.dhtml,24795,,甘肃省,兰州市
529,7411,本科二批第一次,理科,22,上海建桥学院（民办）,F08,1:1,333,333,22,20,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1280.dhtml,52414,,上海市,上海市
530,7414,本科二批第二次,理科,21,东北电力大学,LF5,1:1,413,413,21,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-157.dhtml,34816,,吉林省,吉林市
531,7416,本科二批第一次,理科,43,海南热带海洋学院,976,1:1,335,335,43,43,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-729.dhtml,59565,,海南省,三亚市
532,7440,本科二批第二次,理科,21,黑河学院,876,1:1,338,338,21,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1983.dhtml,58641,,黑龙江省,黑河市
533,7449,本科二批第一次,理科,22,赣南科技学院,449,1:1,337,337,22,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1747.dhtml,58923,,江西省,赣州市
534,7457,本科二批第一次,理科,30,赣南师范大学,A06,1:1,349,349,30,30,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-327.dhtml,54991,,江西省,赣州市
535,7462,本科二批第一次,理科,7,青岛黄海学院（民办）,861,1:1,333,333,7,5,2,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1655.dhtml,47874,,山东省,青岛市
536,7467,本科二批第一次,理科,3,兰州石化职业技术大学,P56,1:1,367,367,3,3,0,,49156,,甘肃省,兰州市
537,7488,本科二批第一次,理科,11,西华大学,546,1:1,413,413,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-480.dhtml,34816,,四川省,成都市
538,7494,本科二批第一次,理科,6,云南财经大学,B24,1:1,417,417,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-537.dhtml,33673,,云南省,昆明市
539,7497,本科二批第一次,理科,14,百色学院,K55,1:1,343,343,14,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-468.dhtml,54022,,广西壮族自治区,百色市
540,7498,本科二批第三次,理科,55,长春大学旅游学院（独立学院）,B77,1:1,333,333,55,28,27,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1868.dhtml,60194,,吉林省,长春市
541,7501,本科二批第一次,理科,3,郑州工程技术学院,599,1:1,349,349,3,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-712.dhtml,41749,,河南省,郑州市
542,7511,本科二批第一次,理科,40,吉林工程技术师范学院,842,1:1,355,355,40,42,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-167.dhtml,53061,,吉林省,长春市
