,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking,CollegeLevel,CollegeProvince,CollegeCity
3532,4601,本科一批第一次,理科,106,太原理工大学,458,1:1,489,489,106,111,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-94.dhtml,5E,物联网工程,非定向,2,557,2,4,5500,明向校区,,5202.0,"['211', 'DFC']",山西省,太原市
3533,4602,本科一批第一次,理科,106,太原理工大学,458,1:1,489,489,106,111,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-94.dhtml,5F,网络空间安全,非定向,2,558,2,4,5500,明向校区,,5099.0,"['211', 'DFC']",山西省,太原市
3534,4603,本科一批第一次,理科,64,暨南大学,377,1:1.02,508,494,66,67,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-429.dhtml,5F,人工智能,非定向,3,562,5,4,6850,珠海校区,,4652.0,"['211', 'DFC']",广东省,广州市
3535,4604,本科一批第一次,理科,2,江西师范大学,329,1:1,436,436,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-324.dhtml,5F,化学类,非定向,1,483,2,4,4940,江西省南昌市,包含专业：化学(师范)、应用化学,17058.0,,江西省,南昌市
3536,4605,本科一批第一次,理科,5,中国人民警察大学,N27,1:1,463,463,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-731.dhtml,5F,抢险救援指挥与技术,非定向,2,463,2,4,4900,校本部,非公安专业，自主就业。具体标准详见警察大学2023年《招生章程》。不建议女生报考。,21591.0,,河北省,廊坊市
3537,4606,本科一批第一次,理科,106,太原理工大学,458,1:1,489,489,106,111,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-94.dhtml,5G,智能测控工程,非定向,2,545,2,4,5500,明向校区,,6692.0,"['211', 'DFC']",山西省,太原市
3538,4608,本科一批第一次,理科,23,江苏科技大学,409,1:1,452,452,23,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-228.dhtml,5J,能源化学工程,非定向,2,497,2,4,5800,江苏省镇江市,,14323.0,,江苏省,镇江市
3539,4610,本科一批第一次,理科,106,太原理工大学,458,1:1,489,489,106,111,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-94.dhtml,5J,区块链工程,非定向,2,553,2,4,5500,明向校区,,5675.0,"['211', 'DFC']",山西省,太原市
3540,4611,本科一批第一次,理科,24,青岛大学,738,1:1,455,455,24,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-709.dhtml,5K,微电子科学与工程,非定向,1,532,2,4,6600,浮山校区,,8526.0,,山东省,青岛市
3541,4612,本科一批第一次,理科,106,太原理工大学,458,1:1,489,489,106,111,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-94.dhtml,5K,资源勘查工程（煤及煤层气工程专业方向）,非定向,2,513,2,4,5500,明向校区,,11404.0,"['211', 'DFC']",山西省,太原市
3542,4613,本科一批第一次,理科,19,浙江农林大学,A41,1:1,457,457,19,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-261.dhtml,5N,电子信息工程,非定向,2,501,2,4,6000,东湖校区,,13516.0,,浙江省,杭州市
3543,4614,本科一批第一次,理科,13,新疆大学,981,1:1,459,459,13,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-590.dhtml,5N,自然地理与资源环境,非定向,1,459,1,4,3500,博达校区,省级一流本科专业,22507.0,"['211', 'DFC']",新疆维吾尔自治区,乌鲁木齐市
3544,4617,本科一批第一次,理科,174,内蒙古工业大学,L05,1:1.05,457,453,183,196,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-109.dhtml,5P,软件工程（软件服务外包方向）,非定向,52,461,55,4,10000,金川校区,招收有专业志愿考生,22055.0,,内蒙古自治区,呼和浩特市
3545,4618,本科一批第一次,理科,24,青岛大学,738,1:1,455,455,24,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-709.dhtml,5P,能源与动力工程,非定向,1,520,1,4,5500,浮山校区,,10270.0,,山东省,青岛市
3546,4619,本科一批第一次,理科,106,太原理工大学,458,1:1,489,489,106,111,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-94.dhtml,5Q,物理学,非定向,2,545,2,4,5100,明向校区,,6692.0,"['211', 'DFC']",山西省,太原市
3547,4620,本科一批第一次,理科,19,浙江农林大学,A41,1:1,457,457,19,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-261.dhtml,5Q,食品科学与工程,非定向,1,483,1,4,6000,东湖校区,,17058.0,,浙江省,杭州市
3548,4621,本科一批第一次,理科,68,石河子大学,076,1:1,459,459,68,74,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-593.dhtml,5Q,新能源科学与工程,非定向,2,484,2,4,3500,校本部,,16847.0,"['211', 'DFC']",新疆维吾尔自治区,石河子市
3549,4622,本科一批第二次,理科,23,江苏科技大学,409,1:1,452,452,23,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-228.dhtml,5R,物流管理,非定向,2,452,1,4,5200,江苏省镇江市,,24270.0,,江苏省,镇江市
3550,4623,本科一批第一次,理科,19,浙江农林大学,A41,1:1,457,457,19,24,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-261.dhtml,5U,园艺,非定向,1,485,1,4,5500,东湖校区,,16660.0,,浙江省,杭州市
3551,4625,本科一批第三次,理科,29,东北石油大学,440,1:1,434,434,29,28,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-179.dhtml,60,资源勘查工程,非定向,2,434,0,4,4500,大庆校区,学生可以自主选择油气基地班和页岩油气、地下储库、地热3个新工科方向班就读，国家级一流专业建设点、国家级特色专业、国家工程教育专业认证通过专业、省级重点专业,28969.0,,黑龙江省,大庆市
3552,4626,本科一批第一次,理科,1412,内蒙古农业大学,755,1:1,434,434,1412,1292,120,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-110.dhtml,60,机械设计制造及其自动化,非定向,76,449,87,4,4600,校本部,数学不低于80分,25058.0,,内蒙古自治区,呼和浩特市
3553,4627,本科一批第一次,理科,51,河北大学,630,1:1,448,448,51,55,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-65.dhtml,60,软件工程,非定向,3,518,4,4,5390,五四路校区,,10600.0,,河北省,保定市
3554,4628,本科一批第一次,理科,17,辽宁大学,801,1:1,483,483,17,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-116.dhtml,60,环境生态工程,非定向,1,486,1,4,5200,沈阳崇山校区,,16455.0,"['211', 'DFC']",辽宁省,沈阳市
3555,4630,本科一批第一次,理科,4,北京林业大学,LS5,1:1,506,506,4,5,0,,60,木材科学与工程（中外合作办学）,非定向,2,506,2,5,,校本部,和加拿大不列颠哥伦比亚大学（UBC）合办。外语成绩要求100分及以上。学费：第一二三学年每年40000元，第四五学年我校收取每生每年5500元，UBC按学分收取学费，此部分学费标准每年略有调整，以入学UBC当年的标准执行，目前每生每学分的标准为1543.19加元，约70学分。,12614.0,"['211', 'DFC']",北京市,北京市
3556,4631,本科一批第一次,理科,35,江苏大学,299,1:1,485,485,35,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-236.dhtml,60,临床医学,非定向,2,565,2,5,7480,校本部,,4369.0,,江苏省,镇江市
3557,4632,本科一批第一次,理科,61,四川大学,289,1:1,579,579,61,65,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-469.dhtml,60,工科试验班（先进低碳材料）,非定向,3,584,5,4,4920,江安校区,教育部“卓越工程师”计划，国家级一流本科专业建设点。包含专业：轻化工程,2715.0,"['985', '211', 'DFC']",四川省,成都市
3558,4633,本科一批第一次,理科,31,郑州轻工业大学,223,1:1,477,477,31,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-363.dhtml,60,自动化,非定向,2,485,2,4,5000,东风校区,,16660.0,,河南省,郑州市
3559,4635,本科一批第一次,理科,170,中北大学,202,1:1,449,449,170,174,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93.dhtml,60,车辆工程,非定向,2,502,2,4,5500,校本部,,13333.0,,山西省,太原市
3560,4636,本科一批第二次,理科,78,湖南科技大学,A99,1:1,448,448,78,84,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-412.dhtml,60,新闻学,非定向,2,448,1,4,6000,湖南省湘潭市,,25324.0,,湖南省,湘潭市
3561,4637,本科一批第一次,理科,33,华南理工大学,280,1:1,573,573,33,38,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-431.dhtml,60,经济学类,非定向,1,578,1,4,6060,广州,包含专业：经济学、金融学、国际经济与贸易,3213.0,"['985', '211', 'DFC']",广东省,广州市
3562,4638,本科一批第一次,理科,13,西安外国语大学,942,1:1,443,443,13,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-566.dhtml,60,日语,非定向,1,515,1,4,5400,长安校区,,11103.0,,陕西省,西安市
3563,4639,本科一批第六次,理科,12,东北财经大学,L72,1:1,434,434,12,7,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-145.dhtml,61,工商管理（中外合作办学）（与英国萨里大学合作办学）,非定向,7,434,4,4,60000,校本部,只录取有专业志愿考生，要求考生外语成绩115分（含）以上，录取后首年强化英语学习，升入大二时要求英文水平必须能够适应全英文授课环境。,28969.0,,辽宁省,大连市
3564,4640,本科一批第一次,理科,23,江苏科技大学,409,1:1,452,452,23,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-228.dhtml,61,智能感知工程,非定向,1,503,1,4,5800,江苏省镇江市,,13146.0,,江苏省,镇江市
3565,4641,本科一批第一次,理科,3,广东财经大学,086,1:1,485,485,3,5,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-452.dhtml,61,金融学,非定向,2,504,2,4,5510,第一、二学年佛山校区，第三、四学年广州校区,,12966.0,,广东省,广州市
3566,4643,本科一批第一次,理科,17,辽宁大学,801,1:1,483,483,17,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-116.dhtml,61,工程力学,非定向,2,499,2,4,5200,沈阳崇山校区,,13906.0,"['211', 'DFC']",辽宁省,沈阳市
3567,4644,本科一批第一次,理科,53,哈尔滨理工大学,099,1:1,450,450,53,55,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-175.dhtml,61,工程力学,非定向,3,481,3,4,4000,校本部,,17482.0,,黑龙江省,哈尔滨市
3568,4645,本科一批第一次,理科,10,北京建筑大学,060,1:1,464,464,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-15.dhtml,61,导航工程,非定向,1,490,1,4,4600,大兴校区,,15676.0,,北京市,北京市
3569,4646,本科一批第一次,理科,4,北京林业大学,LS5,1:1,506,506,4,5,0,,61,生物技术（中外合作办学）,非定向,2,506,2,5,,校本部,和加拿大不列颠哥伦比亚大学（UBC）合办。外语成绩要求100分及以上。学费：第一、二、三学年每年40000元，第四、五学年我校收取每生每年5500元，UBC按学分收取学费，此部分学费标准每年略有调整，以入学UBC当年的标准执行，目前每生每学分的标准为1543.19加元，约60学分。,12614.0,"['211', 'DFC']",北京市,北京市
3570,4648,本科一批第一次,理科,55,中国矿业大学（北京）,462,1:1,511,511,55,57,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-27213.dhtml,61,工商管理类,非定向,5,519,5,4,5000,北京市,包含专业：工商管理、会计学、大数据管理与应用,10442.0,"['211', 'DFC']",北京市,北京市
3571,4649,本科一批第一次,理科,2,复旦大学医学院,K04,1:1,665,665,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-197.dhtml,61,临床医学（8年制本博连读，卓越医生计划）,非定向,2,665,2,8,,校本部,,98.0,,上海市,上海市
3572,4650,本科一批第一次,理科,239,吉林大学,297,1:1,519,519,239,249,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-154.dhtml,61,化学类,非定向,8,548,9,4,6320,前卫南区,建议非英语语种考生慎重报考。包含专业：化学、应用化学、材料化学、高分子材料与工程、化学工程与工艺,6304.0,"['985', '211', 'DFC']",吉林省,长春市
3573,4651,本科一批第一次,理科,31,郑州轻工业大学,223,1:1,477,477,31,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-363.dhtml,61,电气工程及其自动化,非定向,2,510,4,4,5500,东风校区,,11901.0,,河南省,郑州市
3574,4652,本科一批第一次,理科,170,中北大学,202,1:1,449,449,170,174,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93.dhtml,61,新能源汽车工程,非定向,2,506,2,4,5500,校本部,,12614.0,,山西省,太原市
3575,4653,本科一批第一次,理科,28,南昌航空大学,D07,1:1,452,452,28,34,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-317.dhtml,61,飞行器动力工程,非定向,2,499,2,4,4530,前湖校区,,13906.0,,江西省,南昌市
3576,4655,本科一批第一次,理科,33,华南理工大学,280,1:1,573,573,33,38,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-431.dhtml,61,金融科技,非定向,1,595,1,4,6060,广州,,2025.0,"['985', '211', 'DFC']",广东省,广州市
3577,4656,本科一批第一次,理科,35,江苏大学,299,1:1,485,485,35,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-236.dhtml,61,能源与动力工程,非定向,5,516,5,4,6380,校本部,,10915.0,,江苏省,镇江市
3578,4657,本科一批第三次,理科,88,中南林业科技大学,B00,1:1,442,442,88,97,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-415.dhtml,61,旅游管理类,非定向,8,442,1,4,5000,湖南省长沙市,包含专业：旅游管理、酒店管理、会展经济与管理,26851.0,,湖南省,长沙市
3579,4658,本科一批第一次,理科,12,东北财经大学,L72,1:1,434,434,12,7,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-145.dhtml,62,财务管理（中外合作办学）（与英国萨里大学合作办学）,非定向,3,463,3,4,60000,校本部,只录取有专业志愿考生，要求考生外语成绩115分（含）以上，录取后首年强化英语学习，升入大二时要求英文水平必须能够适应全英文授课环境。,21591.0,,辽宁省,大连市
3580,4659,本科一批第一次,理科,35,江苏大学,299,1:1,485,485,35,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-236.dhtml,62,农业电气化,非定向,3,498,3,4,6380,校本部,,14116.0,,江苏省,镇江市
3581,4660,本科一批第一次,理科,65,四川农业大学,067,1:1,473,473,65,67,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-483.dhtml,62,土木工程,非定向,3,494,3,4,5200,都江堰校区,,14896.0,"['211', 'DFC']",四川省,雅安市
3582,4661,本科一批第一次,理科,22,西安理工大学,096,1:1,488,488,22,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-548.dhtml,62,机械设计制造及其自动化,非定向,2,518,3,4,6480,曲江校区,卓越班,10600.0,,陕西省,西安市
3583,4662,本科一批第一次,理科,1412,内蒙古农业大学,755,1:1,434,434,1412,1292,120,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-110.dhtml,62,电气工程及其自动化,非定向,75,473,94,4,4600,校本部,数学不低于80分,19279.0,,内蒙古自治区,呼和浩特市
3584,4663,本科一批第一次,理科,11,西南大学,071,1:1,468,468,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-489.dhtml,62,行政管理,非定向,2,519,2,4,4500,北碚校区,,10442.0,"['211', 'DFC']",重庆市,重庆市
3585,4664,本科一批第一次,理科,17,辽宁大学,801,1:1,483,483,17,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-116.dhtml,62,电子信息类,非定向,6,553,6,4,5200,沈阳崇山校区,包含专业：通信工程、电子信息科学与技术,5675.0,"['211', 'DFC']",辽宁省,沈阳市
3586,4665,本科一批第一次,理科,53,哈尔滨理工大学,099,1:1,450,450,53,55,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-175.dhtml,62,化学工程与工艺,非定向,4,458,4,4,4000,校本部,,22756.0,,黑龙江省,哈尔滨市
3587,4667,本科一批第三次,理科,201,内蒙古科技大学包头师范学院,757,1:1,443,443,201,225,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6433938.dhtml,62,小学教育（科学）（师范类）,非定向,24,443,1,4,4200,校本部,,26592.0,,内蒙古自治区,包头市
3588,4668,本科一批第一次,理科,58,兰州大学,296,1:1,519,519,58,60,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-571.dhtml,62,预防医学,非定向,3,543,3,5,6200,甘肃兰州,,6993.0,"['985', '211', 'DFC']",甘肃省,兰州市
3589,4669,本科一批第一次,理科,74,北京林业大学,082,1:1,503,503,74,80,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-20.dhtml,62,国家公园建设与管理（梁希实验班）,非定向,1,537,1,4,5000,校本部,,7812.0,"['211', 'DFC']",北京市,北京市
3590,4673,本科一批第一次,理科,170,中北大学,202,1:1,449,449,170,174,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93.dhtml,62,新能源材料与器件,非定向,2,491,2,4,5500,校本部,,15495.0,,山西省,太原市
3591,4676,本科一批第一次,理科,28,南昌航空大学,D07,1:1,452,452,28,34,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-317.dhtml,62,飞行器设计与工程,非定向,2,503,3,4,4530,前湖校区,,13146.0,,江西省,南昌市
3592,4679,本科一批第一次,理科,35,南昌大学,935,1:1,462,462,35,37,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-314.dhtml,62,土木类,非定向,2,462,1,4,5550,前湖校区,包含专业：土木工程、建筑环境与能源应用工程,21823.0,"['211', 'DFC']",江西省,南昌市
3593,4680,本科一批第一次,理科,13,上海电力大学,181,1:1,519,519,13,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-204.dhtml,62,电子信息工程,非定向,2,519,2,4,7000,临港校区,,10442.0,,上海市,上海市
3594,4681,本科一批第六次,理科,12,东北财经大学,L72,1:1,434,434,12,7,5,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-145.dhtml,63,旅游管理（中外合作办学）（与英国萨里大学合作办学）,非定向,2,434,0,4,60000,校本部,只录取有专业志愿考生，要求考生外语成绩115分（含）以上，录取后首年强化英语学习，升入大二时要求英文水平必须能够适应全英文授课环境。,28969.0,,辽宁省,大连市
3595,4682,本科一批第二次,理科,64,暨南大学,377,1:1.02,508,494,66,67,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-429.dhtml,63,风景园林,非定向,3,494,1,4,6850,深圳校区,,14896.0,"['211', 'DFC']",广东省,广州市
3596,4683,本科一批第二次,理科,111,东北电力大学,132,1:1,469,469,111,120,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-157.dhtml,63,金融工程,非定向,1,469,0,4,4800,船营校区,,20157.0,,吉林省,吉林市
3597,4684,本科一批第二次,理科,9,安徽师范大学,042,1:1,450,450,9,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-286.dhtml,63,生态学,非定向,2,450,1,4,,花津校区,,24795.0,,安徽省,芜湖市
3598,4685,本科一批第四次,理科,1412,内蒙古农业大学,755,1:1,434,434,1412,1292,120,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-110.dhtml,63,农业机械化及其自动化,非定向,71,434,33,4,4600,校本部,含卓越农林计划，数学不低于80分,28969.0,,内蒙古自治区,呼和浩特市
3599,4687,本科一批第一次,理科,58,兰州大学,296,1:1,519,519,58,60,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-571.dhtml,63,药学,非定向,4,554,4,4,6200,甘肃兰州,,5563.0,"['985', '211', 'DFC']",甘肃省,兰州市
3600,4689,本科一批第一次,理科,239,吉林大学,297,1:1,519,519,239,249,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-154.dhtml,63,生物科学类,非定向,2,537,3,4,6320,前卫南区,包含专业：生物科学、生物技术,7812.0,"['985', '211', 'DFC']",吉林省,长春市
3601,4691,本科一批第一次,理科,61,四川大学,289,1:1,579,579,61,65,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-469.dhtml,63,软件工程,非定向,2,621,3,4,9960,江安校区,国家级一流本科专业建设点,879.0,"['985', '211', 'DFC']",四川省,成都市
3602,4692,本科一批第一次,理科,31,郑州轻工业大学,223,1:1,477,477,31,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-363.dhtml,63,轨道交通信号与控制,非定向,2,478,2,4,5000,东风校区,,18153.0,,河南省,郑州市
3603,4693,本科一批第一次,理科,170,中北大学,202,1:1,449,449,170,174,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93.dhtml,63,能源与动力工程,非定向,3,509,3,4,5500,校本部,,12069.0,,山西省,太原市
3604,4698,本科一批第一次,理科,51,河北大学,630,1:1,448,448,51,55,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-65.dhtml,64,计算机科学与技术,非定向,4,529,4,4,5390,七一路校区,,8958.0,,河北省,保定市
3605,4699,本科一批第一次,理科,22,西安理工大学,096,1:1,488,488,22,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-548.dhtml,64,自动化,非定向,2,543,2,4,6480,曲江校区,卓越班,6993.0,,陕西省,西安市
3606,4703,本科一批第一次,理科,78,长沙理工大学,126,1:1,461,461,78,82,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-413.dhtml,64,电子信息类,非定向,2,547,2,4,4500,长沙,包含专业：电子科学与技术、电子信息科学与技术、光电信息科学与工程,6427.0,,湖南省,长沙市
3607,4704,本科一批第一次,理科,239,吉林大学,297,1:1,519,519,239,249,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-154.dhtml,64,生物工程类,非定向,3,562,3,4,6440,前卫南区,包含专业：生物制药、药物制剂,4652.0,"['985', '211', 'DFC']",吉林省,长春市
3608,4705,本科一批第一次,理科,31,郑州轻工业大学,223,1:1,477,477,31,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-363.dhtml,64,机器人工程,非定向,2,480,2,4,5000,东风校区,,17694.0,,河南省,郑州市
3609,4706,本科一批第一次,理科,2,山东建筑大学,LVM,1:1,453,453,2,3,0,,64,建筑学（中外合作办学）,非定向,2,453,2,5,50000,,新西兰Unitec理工学院,24028.0,,山东省,济南市
3610,4707,本科一批第一次,理科,170,中北大学,202,1:1,449,449,170,174,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93.dhtml,64,新能源科学与工程,非定向,3,496,4,4,5500,校本部,,14526.0,,山西省,太原市
3611,4708,本科一批第一次,理科,27,大连大学,823,1:1,450,450,27,33,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-750.dhtml,64,工商管理,非定向,2,457,4,4,5200,,,23010.0,,辽宁省,大连市
3612,4709,本科一批第一次,理科,25,广州大学,971,1:1,469,469,25,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-720.dhtml,64,机械设计制造及其自动化,非定向,4,469,3,4,6850,大学城校区,,20157.0,,广东省,广州市
3613,4711,本科一批第一次,理科,13,新疆大学,981,1:1,459,459,13,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-590.dhtml,65,工业工程,非定向,2,484,2,4,3500,博达校区,,16847.0,"['211', 'DFC']",新疆维吾尔自治区,乌鲁木齐市
3614,4713,本科一批第一次,理科,22,西安理工大学,096,1:1,488,488,22,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-548.dhtml,65,水利水电工程,非定向,2,507,2,4,6480,曲江校区,卓越班,12440.0,,陕西省,西安市
3615,4717,本科一批第二次,理科,78,长沙理工大学,126,1:1,461,461,78,82,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-413.dhtml,65,生物工程类,非定向,3,461,1,4,5900,长沙,包含专业：生物工程、食品科学与工程、食品营养与健康,22055.0,,湖南省,长沙市
3616,4718,本科一批第一次,理科,86,大连理工大学,284,1:1,593,593,86,92,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-117.dhtml,65,机械类,非定向,3,593,1,4,6240,主校区,包含专业：机械设计制造及其自动化、智能制造工程,2130.0,"['985', '211', 'DFC']",辽宁省,大连市
3617,4720,本科一批第一次,理科,170,中北大学,202,1:1,449,449,170,174,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93.dhtml,65,工程力学,非定向,4,484,4,4,5500,校本部,,16847.0,,山西省,太原市
3618,4721,本科一批第一次,理科,58,兰州大学,296,1:1,519,519,58,60,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-571.dhtml,65,医学检验技术,非定向,2,538,2,4,6200,甘肃兰州,,7668.0,"['985', '211', 'DFC']",甘肃省,兰州市
3619,4723,本科一批第二次,理科,28,黑龙江大学,875,1:1,434,434,28,27,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-173.dhtml,66,植物保护,非定向,4,434,2,4,4000,哈尔滨市,,28969.0,,黑龙江省,哈尔滨市
3620,4725,本科一批第二次,理科,53,哈尔滨理工大学,099,1:1,450,450,53,55,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-175.dhtml,66,经济学类,非定向,4,450,3,4,3500,校本部,包含专业：金融学、国际经济与贸易,24795.0,,黑龙江省,哈尔滨市
3621,4726,本科一批第一次,理科,58,兰州大学,296,1:1,519,519,58,60,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-571.dhtml,66,工商管理类,非定向,2,540,2,4,5500,甘肃兰州,包含专业：会计学、市场营销、人力资源管理、信息管理与信息系统、行政管理,7381.0,"['985', '211', 'DFC']",甘肃省,兰州市
3622,4727,本科一批第一次,理科,35,南昌大学,935,1:1,462,462,35,37,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-314.dhtml,66,电气工程及其自动化,非定向,3,567,3,4,5550,前湖校区,,4177.0,"['211', 'DFC']",江西省,南昌市
3623,4728,本科一批第一次,理科,170,中北大学,202,1:1,449,449,170,174,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93.dhtml,66,飞行器设计与工程,非定向,2,494,2,4,5500,校本部,,14896.0,,山西省,太原市
