,日期,平均涨幅,平均市净率,累乘净值
0,20111230,1.0180984845653434,2.3409162535738846,1.0180984845653434
0,20120104,0.9730509506248278,2.305988785002835,0.9906616982360039
0,20120105,0.9566121226767063,2.200598654571221,0.9476789900040543
0,20120106,1.0053417094156483,2.1881214243887395,0.952741215787971
0,20120109,1.0428851416390545,2.2778988701716556,0.9935996577724031
0,20120110,1.0416021952719938,2.4003181720638955,1.0349355847572368
0,20120111,1.0025575644090763,2.3952260980564266,1.0375824991744984
0,20120112,0.9973648819101592,2.386522427477271,1.0348483467612215
0,20120113,0.9589581399205372,2.2643438434224277,0.9923762457099841
0,20120116,0.9640943958820838,2.233274763918836,0.9567443770954974
0,20120117,1.0569936857080668,2.31423557570186,1.0112727654266385
0,20120118,0.9739639442968626,2.3139680441901,0.9849432113749247
0,20120119,1.010769146562971,2.339425561718851,0.9955502091744245
0,20120120,1.0136675277603333,2.3606504705074722,1.0091569192951215
0,20120130,0.9956640161969247,2.3296959445650516,1.0047812312382964
0,20120131,0.9998802141827929,2.342485686968967,1.0046608726973982
0,20120201,0.9939966023954101,2.327346452362491,0.9986294940208215
0,20120202,1.0205262292831883,2.3921712252462637,1.019127591984047
0,20120203,1.0184574904927435,2.465306537267948,1.0379381298239851
0,20120206,1.0093959331819848,2.4881930919653095,1.0476905271388457
0,20120207,0.9819541313222144,2.430234200163819,1.0287840414711382
0,20120208,1.028213461932951,2.479617827554149,1.0578096008624116
0,20120209,1.0080372000025053,2.505131256824961,1.066311428189113
0,20120210,1.0062530554018665,2.5292834784673746,1.072979132625223
0,20120213,1.0124014961718646,2.591035125652253,1.0862856792309652
0,20120214,1.0006618038407797,2.5620571988968237,1.0870045872656642
0,20120215,1.017667733709056,2.5983108456172412,1.1062094948539962
0,20120216,1.000960275986525,2.6233797529685137,1.1072717612679706
0,20120217,0.996560273282033,2.5843889198423358,1.1034630490066868
0,20120220,1.0029197850528497,2.588920432514094,1.1066849239235486
0,20120221,1.0130305251195384,2.6651217130752154,1.1211056096241487
0,20120222,1.021698378917017,2.7221062000267975,1.145431783947767
0,20120223,1.004316541407254,2.7646031262818815,1.1503760876723623
0,20120224,1.0129782315074123,2.801799336026062,1.1653059348587655
0,20120227,1.0016989308770217,2.809425237839901,1.1672857090926736
0,20120228,0.9935847981681873,2.7282504958957126,1.1597973356734534
0,20120229,0.9865483271950453,2.762488466724281,1.1441961213939158
0,20120301,1.006463555778069,2.733694136582415,1.1515916968455957
0,20120302,1.0201349059369718,2.793776599100134,1.1747788873393794
0,20120305,1.0023325822764804,2.785126274994646,1.1775191557507705
0,20120306,0.9904632144461799,2.7385756315420946,1.1662894080768602
0,20120307,0.9957660983630804,2.7017008771237356,1.1613514534428815
0,20120308,1.0154157412720508,2.7589957534638074,1.179254546975077
0,20120309,1.0164414632650212,2.7320383794976273,1.198643217289277
0,20120312,1.0060854646505917,2.7218689373754263,1.2059375182167622
0,20120313,1.010769758230174,2.796048737981593,1.2189251737286528
0,20120314,0.9537419137999793,2.6020215824987587,1.1625400279709377
0,20120315,0.9886366506659077,2.55379594778396,1.1493296795182384
0,20120316,1.0256976346303173,2.615362877537208,1.1788647336922777
0,20120319,1.0153725355656336,2.672029258649634,1.1969868737380334
0,20120320,0.9759233470290899,2.678599060129927,1.168167436168308
0,20120321,1.003093092298116,2.769708482934918,1.1717806858680302
0,20120322,0.998501944775724,2.7456271398166168,1.1700252936898599
0,20120323,0.9800344471367243,2.654584946439389,1.1466650918373253
0,20120326,0.9977523280949329,2.649028125625713,1.1440877649258814
0,20120327,0.9979387757093402,2.6630775898427768,1.1417295434341694
0,20120328,0.9517497780340645,2.548101355947462,1.0866408395384046
0,20120329,0.9796268878727544,2.4581231658908496,1.0645025838724445
0,20120330,0.9952090635098194,2.3837670768355763,1.0594026195994783
0,20120405,1.0319455644844129,2.391704375336762,1.0932458342988494
0,20120406,1.0080417194826865,2.399924586148806,1.1020374106238964
0,20120409,0.9884047494770236,2.4092090046786265,1.0892590107620201
0,20120410,1.0122291006932609,2.459007726517196,1.1025796688856706
0,20120411,1.0055354853664489,2.4499051959669913,1.1086829825081312
0,20120412,1.0219409923484781,2.4898038894185937,1.1330085873442302
0,20120413,1.0082804116247743,2.5474588356722614,1.1423903648218445
0,20120416,1.0016694664409649,2.5668181429325783,1.1442975471983963
0,20120417,0.9863602960497523,2.50874537803686,1.1286896674236155
0,20120418,1.0237849668659762,2.542859957506033,1.1555355137652559
0,20120419,0.9999886116758178,2.545935872678933,1.155522354152221
0,20120420,1.0096513664990132,2.644263732163804,1.1666747238899466
0,20120423,0.9792628160088406,2.4969883057268096,1.1424811754828057
0,20120424,0.9895369041736091,2.356922727350148,1.1305272854638813
0,20120425,1.0137515411143843,2.3758716192302436,1.146073777910871
0,20120426,0.9962357034390534,2.3179313919638336,1.14175961633009
0,20120427,0.9946617152632429,2.3386918418011993,1.1356645783971895
0,20120502,1.0139864090706157,2.3656654311486864,1.1515484477576607
0,20120503,1.0061256477103389,2.3412590469726107,1.1586024278700118
0,20120504,1.0098503585164036,2.384526919473596,1.170015077162507
0,20120507,1.0095565873772256,2.404926037179157,1.181196428480082
0,20120508,1.0020994126375715,2.4208040642030673,1.1836762471894875
0,20120509,0.9821264276162918,2.3685197619146763,1.16251972410647
0,20120510,1.0044991640249672,2.401535631274368,1.1677500910274845
0,20120511,0.9936699002003613,2.4129945573360327,1.1603581164102432
0,20120514,0.9981259996938356,2.4326430878131378,1.1581836049448302
0,20120515,0.9971858450637384,2.4043649791893027,1.1549242968358775
0,20120516,0.9881951723486239,2.345422360124006,1.1412906145613433
